log_id,application_id,timestamp,source_type,direction,text,word_count,response_latency_hours
LOG-014740,APP-02105,2025-04-27,candidate_message,candidate_facing,"Good morning, just to doublle check, how long do these contracts usually run at this client? Thanks",17,11.9
LOG-014741,APP-02105,2025-05-05,recruiter_note,internal,Discussed typical assignment duration at this client with candidate.,9,27.1
LOG-014742,APP-02105,2025-06-03,recruiter_note,internal,Discussed typical assignment duration at this client with candidate. Will follow up early next week.,15,21.4
LOG-014743,APP-02106,2025-02-13,candidate_message,candidate_facing,is the delay normal? getting a lttle anxious about the timing.,11,4.5
LOG-014744,APP-02106,2025-02-20,recruiter_note,internal,"Client background vedor running behind, expect another few days. Will circle back if anything changes.",15,63.5
LOG-014745,APP-02106,2025-02-22,candidate_message,candidate_facing,any update on the background check? juust want to plan around it.,12,48.6
LOG-014746,APP-02106,2025-02-24,recruiter_note,internal,"Client background vendor running behind, expcet another few days.",9,38.2
LOG-014747,APP-02106,2025-02-25,candidate_message,candidate_facing,is the delay normal? getting a little anxious about the timing. thx,12,19.3
LOG-014748,APP-02106,2025-03-08,recruiter_note,internal,"Client background vendor running behind, expeect another few days.",9,73.6
LOG-014749,APP-02106,2025-03-16,candidate_message,candidate_facing,any upate on the background check? just want to plan around it.,12,28.3
LOG-014750,APP-02106,2025-03-22,candidate_message,candidate_facing,is the delay normal? getting a litte anxious about the timing.,11,58.4
LOG-014751,APP-02106,2025-03-24,candidate_message,candidate_facing,is the delay normal? getting a little annxious about the timing.,11,52.7
LOG-014752,APP-02106,2025-03-27,candidate_message,candidate_facing,is the delay normal? getting a little...,7,63.0
LOG-014753,APP-02106,2025-03-30,candidate_message,candidate_facing,"Good morning, any update on the background check? just want to plan arond it.",14,80.9
LOG-014754,APP-02106,2025-04-03,recruiter_note,internal,"Background check still processing, notified candidate of delay. Will follow up early next week.",14,27.9
LOG-014755,APP-02106,2025-04-08,recruiter_note,internal,"FYI, background check flagged for review - escalating with client.",10,45.0
LOG-014756,APP-02106,2025-04-09,candidate_message,candidate_facing,any update on the background check? just wnt to plan around it.,12,6.6
LOG-014757,APP-02107,2025-06-28,candidate_message,candidate_facing,"things came up at my currnet job, need a bit more time to think.",14,10.0
LOG-014758,APP-02107,2025-07-01,recruiter_note,internal,Update - candidate mentioned current employer reached out. Sounded less certain today.,12,84.2
LOG-014759,APP-02107,2025-07-06,recruiter_note,internal,Reconfirmed interest but tone was noticeably different than last call.,10,50.9
LOG-014760,APP-02107,2025-07-07,candidate_message,candidate_facing,"current employer fund out and wants to keep me, going back and forth on it.",15,23.3
LOG-014761,APP-02107,2025-07-10,candidate_message,candidate_facing,"things caame up at my current job, need a bit more time to think.",14,52.9
LOG-014762,APP-02107,2025-07-14,recruiter_note,internal,"Candidate hedging on timeline, referenced an internal conversation at current job.",11,74.5
LOG-014763,APP-02107,2025-07-21,candidate_message,candidate_facing,"things came up at my current job, need a bit more tiime to think.",14,39.3
LOG-014764,APP-02108,2025-07-17,recruiter_note,internal,"Qucik note - caniddate surprised by onsite expectation, discussed further witth client.",12,2.8
LOG-014765,APP-02108,2025-08-02,candidate_message,candidate_facing,"thougt this was hybrid, want to make sure I understand the schedule.",12,9.4
LOG-014766,APP-02108,2025-08-03,candidate_message,candidate_facing,"wait, is this fully remote or do I need to come in sometimes? Thank you",15,4.9
LOG-014767,APP-02108,2025-08-04,candidate_message,candidate_facing,"wait, is this fully reote or do I need to come in sometimes?",13,9.7
LOG-014768,APP-02108,2025-08-08,recruiter_note,internal,"Per today's call, clarified work arrangement with candidate, some confusion from job posting language.",14,5.2
LOG-014769,APP-02108,2025-08-09,candidate_message,candidate_facing,"wait, is this fully remote or do I need to come in sometimes?",13,3.2
LOG-014770,APP-02108,2025-08-12,recruiter_note,internal,"Clarified work arrangement wiht candidate, some confusion from job posting language.",11,9.1
LOG-014771,APP-02109,2024-11-04,candidate_message,candidate_facing,"Hi, yep will do",4,7.1
LOG-014772,APP-02109,2024-11-07,recruiter_note,internal,Candidate slower to respond than earlier in process. Short replies.,10,10.4
LOG-014773,APP-02109,2024-11-12,recruiter_note,internal,Candidate less engaged on last two calls compared to initial screen.,11,10.1
LOG-014774,APP-02109,2024-11-21,candidate_message,candidate_facing,"got it, thanks",3,12.1
LOG-014775,APP-02109,2024-11-23,recruiter_note,internal,"Reached out twice, candidate response time increasing.",7,4.2
LOG-014776,APP-02109,2024-11-27,recruiter_note,internal,Candidate less engaged on last two calls compared to initial screen. Keeping an eye on this one.,17,5.8
LOG-014777,APP-02109,2024-11-27,recruiter_note,internal,Candidate less engagged on last two calls compared to initial screen. Will check in again in a few days.,19,3.4
LOG-014778,APP-02109,2024-11-27,recruiter_note,internal,"Reached out twice, candidate response time increasing.",7,4.0
LOG-014779,APP-02109,2024-11-30,recruiter_note,internal,Candidate lesss engaged on last two calls compared to initial screen. Will circle back if anything changes.,17,17.7
LOG-014780,APP-02110,2025-04-24,candidate_message,candidate_facing,"Good afternoon, haven't seen anything in my inbox, wanted to follow up.",12,2.9
LOG-014781,APP-02110,2025-04-26,recruiter_note,internal,"Offer letter delayed on cliient side, candidate starting to ask about it. Keeping an eye on this one.",18,9.9
LOG-014782,APP-02110,2025-04-27,candidate_message,candidate_facing,"jsut checking, did the offer lettter go out yet?",9,5.9
LOG-014783,APP-02110,2025-04-28,candidate_message,candidate_facing,"still waiting on the paperwork, not sure if thsi matters but just maing sure nothing got lost.",17,2.9
LOG-014784,APP-02110,2025-05-10,recruiter_note,internal,"FYI, client running behind on offer letter generation. Kept candidate updated. Flagging for visibility.",14,7.4
LOG-014785,APP-02110,2025-05-10,decline_statement,candidate_facing,"It took too long to get the paperwork, I've moved on to something else, sorry.",15,0.5
LOG-014786,APP-02111,2024-03-07,candidate_message,candidate_facing,"the schedule might conflict with childcare, seeing whta I can work out.",12,3.2
LOG-014787,APP-02111,2024-03-11,recruiter_note,internal,"Discussed shift schdule concerns with candidate, checked with client on flexibility.",11,7.7
LOG-014788,APP-02111,2024-03-13,candidate_message,candidate_facing,would prefer day shift if that's,6,8.6
LOG-014789,APP-02111,2024-03-17,interview_note,internal,"Interview ran a bit long, candidate seemed engaged throughout. Flagging for visibility.",12,7.8
LOG-014790,APP-02111,2024-03-19,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility. Nothing further to add right now.",17,7.1
LOG-014791,APP-02111,2024-03-21,withdrawal_statement,candidate_facing,"Couldn't mae the schedule work on my end after all, sorry for the trouble.",14,4.5
LOG-014792,APP-02112,2024-11-01,candidate_message,candidate_facing,"don't have reliable transportation to that site eveyr day, might be an issue.",13,11.3
LOG-014793,APP-02112,2024-11-01,interview_note,internal,Debriefed with hiring managger after interview - feedback to follow. Flagging for visibility.,13,10.9
LOG-014794,APP-02112,2024-11-15,candidate_message,candidate_facing,"Good morning, don't hve reliable transportation to that site every day, might be an issue. Thanks",16,22.9
LOG-014795,APP-02112,2024-11-19,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options.",6,9.9
LOG-014796,APP-02113,2024-04-23,recruiter_note,internal,"Candidate reached out asking for status, we had gone quiiet on our end.",13,7.9
LOG-014797,APP-02113,2024-04-28,recruiter_note,internal,"Missed scheduled check-in with candidate this week, ned to follow up. Will checck in again in a few days.",19,6.9
LOG-014798,APP-02113,2024-04-29,recruiter_note,internal,"Candidate reached out asking for status, we had gone quiet on our end.",13,5.2
LOG-014799,APP-02113,2024-04-30,candidate_message,candidate_facing,following up again - wanted to make sure everything is still on track.,13,8.6
LOG-014800,APP-02113,2024-05-08,candidate_message,candidate_facing,"haven't heard anything in a while, jusst checking if there's an update. thx!",13,9.4
LOG-014801,APP-02113,2024-05-13,withdrawal_statement,candidate_facing,"It got quiet for a bit on this end so I made other plans, sorry for the mixup.",18,2.0
LOG-014802,APP-02114,2024-08-31,candidate_message,candidate_facing,"ok, and is this the fianl date or could it move again?",12,5.9
LOG-014803,APP-02114,2024-09-02,candidate_message,candidate_facing,"Hi there, ok, and is this...",6,45.8
LOG-014804,APP-02114,2024-09-04,recruiter_note,internal,"Note: start date moved again per client request, candidate updated.",10,45.1
LOG-014805,APP-02114,2024-09-08,candidate_message,candidate_facing,"Good morning, just want to plan accordingly - is this staart date firm this time?",15,60.3
LOG-014806,APP-02114,2024-09-10,recruiter_note,internal,"Start date moved again per client request, candidate updated.",9,39.7
LOG-014807,APP-02114,2024-09-25,recruiter_note,internal,"Note: start date movd again per client request, candidate updated.",10,32.9
LOG-014808,APP-02114,2024-09-26,recruiter_note,internal,Client requested start date be pushed. Notified candidate.,8,24.0
LOG-014809,APP-02114,2024-10-09,recruiter_note,internal,"Start date moved again per cliennt request, candidate updated. Noted for the file.",13,52.9
LOG-014810,APP-02114,2024-10-12,candidate_message,candidate_facing,"ok, and is this the final date or could it movve again?",12,87.9
LOG-014811,APP-02114,2024-10-16,recruiter_note,internal,Quick note - client requested start date be pushed. Notified candidate. Keeping an eye on thhis one.,17,76.2
LOG-014812,APP-02114,2024-10-24,candidate_message,candidate_facing,"ok, and is this the final date or couuld it move again? Bset",13,64.3
LOG-014813,APP-02114,2024-10-30,candidate_message,candidate_facing,just want to plan accordingly - is tis start date firm this time? Thanks!,14,88.0
LOG-014814,APP-02115,2025-02-19,recruiter_note,internal,"Update - sent benefits summary to candidte again, answered follow-up questions. Will follow up early next week.",17,9.7
LOG-014815,APP-02115,2025-03-07,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions.",9,5.5
LOG-014816,APP-02115,2025-03-07,recruiter_note,internal,"Sent benefits summary to candidate again, answered follow-up questions.",9,5.8
LOG-014817,APP-02115,2025-03-08,decline_statement,candidate_facing,"Good morning, The benefits package isn't quite enough for...",9,10.0
LOG-014818,APP-02116,2024-11-18,recruiter_note,internal,Candidate flagged discrepancy between original JD and offer details.,9,6.3
LOG-014819,APP-02116,2024-11-22,interview_note,internal,Client requested a few dys to circle back after interview. Flagging for visibility.,13,7.3
LOG-014820,APP-02116,2024-11-23,candidate_message,candidate_facing,the scope sonuds a little different than what we discussed earlier. Thanks!,12,8.1
LOG-014821,APP-02116,2024-11-25,candidate_message,candidate_facing,"Hey, the scope souunds a little different than what we discussed earlier.",12,5.8
LOG-014822,APP-02116,2024-11-29,candidate_message,candidate_facing,the scope sounds a little different than wat we discussed earlier.,11,9.9
LOG-014823,APP-02116,2024-11-30,candidate_message,candidate_facing,the scope sounds a little different than,7,9.3
LOG-014824,APP-02116,2024-12-01,candidate_message,candidate_facing,the scope sounds a little different than waht we discussed earlier.,11,2.5
LOG-014825,APP-02116,2024-12-05,decline_statement,candidate_facing,"This isn't the role I originally understood, going to pass, sorry. TY",12,4.1
LOG-014826,APP-02117,2024-10-31,candidate_message,candidate_facing,need to sort out some fmaily logistics before I can lock in a start date. Best,16,4.7
LOG-014827,APP-02117,2024-11-02,interview_note,internal,Update - client requested a few days to circe back after interview.,12,55.1
LOG-014828,APP-02117,2024-11-03,candidate_message,candidate_facing,need to sort out some family logistics before I can lock in a start date. Thank you,17,31.4
LOG-014829,APP-02117,2024-11-20,recruiter_note,internal,"Quick nte - candidate cited family/relocation issue, did not go into detail.",12,90.7
LOG-014830,APP-02118,2024-03-09,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility.",11,9.3
LOG-014831,APP-02118,2024-03-21,recruiter_note,internal,"Discussed shift schedule concerns wih candidate, checked with client on flexibility.",11,28.9
LOG-014832,APP-02118,2024-04-03,candidate_message,candidate_facing,"Hey, is there any flexibility on the shift start time?",10,17.4
LOG-014833,APP-02118,2024-05-02,recruiter_note,internal,"Discussed shift schedule concerns with candidate, checked with client on flexibility. Keeping an eye on this one.",17,24.7
LOG-014834,APP-02119,2024-04-21,candidate_message,candidate_facing,"thought this was hybrid, want to make sure I understnd the schedule. Appreciate it",14,11.6
LOG-014835,APP-02119,2024-04-21,recruiter_note,internal,"Clarified work arrangemennt with candidate, some confusion from job posting language. Flagging for visibility.",14,4.4
LOG-014836,APP-02119,2024-04-22,recruiter_note,internal,"Quick note - clarified work arrangement with candidate, some confusion from job posting language.",14,7.7
LOG-014837,APP-02119,2024-04-25,candidate_message,candidate_facing,"wait, is this fully remote or do I need to cmoe in sometimes?",13,5.6
LOG-014838,APP-02119,2024-04-25,candidate_message,candidate_facing,"thought this was hybrid, want to make sure",8,3.5
LOG-014839,APP-02119,2024-04-25,recruiter_note,internal,"Update - candidate surprised by onsite expectation, discussed further with client.",11,7.4
LOG-014840,APP-02119,2024-04-25,candidate_message,candidate_facing,can you clarify how many days onste are expected?,9,5.9
LOG-014841,APP-02119,2024-04-27,recruiter_note,internal,"Candidate surprised by onsite expectation, discussed further with client. Will follow up early next week.",15,2.8
LOG-014842,APP-02119,2024-04-28,recruiter_note,internal,"Carified work arrangement with candidate, some confusion from job posting language. Flagging for visibility.",14,9.0
LOG-014843,APP-02119,2024-05-08,decline_statement,candidate_facing,"Hello, The onsite requirmeent doesn't work with...",7,3.8
LOG-014844,APP-02120,2024-02-10,recruiter_note,internal,Candidate slower to respond than earlier in process. Short replies.,10,7.4
LOG-014845,APP-02120,2024-02-12,recruiter_note,internal,Update - candidate less engaged on last two calls compared to initial screen.,13,6.5
LOG-014846,APP-02120,2024-02-13,recruiter_note,internal,Candidate lesss engaged on last two calls compared to initiaal screen.,11,10.2
LOG-014847,APP-02120,2024-02-22,candidate_message,candidate_facing,"got it, thanks Talk soon",5,11.0
LOG-014848,APP-02120,2024-02-25,candidate_message,candidate_facing,sure Thank you,3,5.2
LOG-014849,APP-02120,2024-03-08,recruiter_note,internal,Candidate less engaged on lsat two calls compared to initial screen. Keeping an eye on this one.,17,11.3
LOG-014850,APP-02120,2024-03-12,withdrawal_statement,candidate_facing,"Good afternoon, Not going to be able to move forward, appreciate everything though.",13,8.4
LOG-014851,APP-02121,2025-03-16,recruiter_note,internal,Candidate very positive about role and company during screen.,9,6.2
LOG-014852,APP-02121,2025-03-24,recruiter_note,internal,Candidate very positive about rolle and company during screen.,9,4.1
LOG-014853,APP-02121,2025-04-10,candidate_message,candidate_facing,"Hello, so excited about this opportunity, thank you!",8,4.3
LOG-014854,APP-02121,2025-04-14,recruiter_note,internal,Candidate expressed strong enthuisasm during call.,6,9.8
LOG-014855,APP-02121,2025-04-17,recruiter_note,internal,Candidate expressed strong enthusiasm during call. Noted for the file.,10,9.1
LOG-014856,APP-02122,2024-12-22,candidate_message,candidate_facing,following up again - wanted to make sure everything is still on track.,13,7.1
LOG-014857,APP-02122,2024-12-25,candidate_message,candidate_facing,following up aggain - wanted to make,7,73.9
LOG-014858,APP-02123,2024-12-18,interview_note,internal,"Candidate completed interview loop, no maojr concerns flaggged so far.",10,8.1
LOG-014859,APP-02123,2025-01-01,candidate_message,candidate_facing,"Hey, wait, I thought this rolle was more focused on the technical side,...",13,6.1
LOG-014860,APP-02123,2025-01-06,recruiter_note,internal,Candidate flagged discrepancy between original JD and offer details. Will circle back if anything changes.,15,4.0
LOG-014861,APP-02123,2025-01-10,candidate_message,candidate_facing,"wait, I thought tis role was more focused on client support, is that still the case?",16,5.6
LOG-014862,APP-02123,2025-01-16,recruiter_note,internal,Clarifiied updated role scope with candidate after client changd requirements.,10,4.3
LOG-014863,APP-02124,2024-12-25,candidate_message,candidate_facing,kind of how logn do these contracts usually run at this client?,12,11.3
LOG-014864,APP-02124,2024-12-26,recruiter_note,internal,"Per today's call, discussed typical assignment duration at this client with candidate. Nothing further to add right now.",18,28.8
LOG-014865,APP-02124,2024-12-29,candidate_message,candidate_facing,is this role likely to convert to,7,59.7
LOG-014866,APP-02124,2025-01-05,recruiter_note,internal,"Candidate asked about contract length/conversion path, gave what info we have.",11,72.1
LOG-014867,APP-02124,2025-01-07,candidate_message,candidate_facing,just want to understand how stable this assignment is,9,47.2
LOG-014868,APP-02124,2025-01-08,recruiter_note,internal,Discussed typical assignment duration at this client with candidate.,9,18.1
LOG-014869,APP-02124,2025-01-19,recruiter_note,internal,Discussed typical assignment duration at this client with candidate. Noted for the file.,13,78.1
LOG-014870,APP-02124,2025-01-29,recruiter_note,internal,Discussed typical assignment duration at this client wiith candidate. Noted for the file.,13,76.2
LOG-014871,APP-02124,2025-01-30,candidate_message,candidate_facing,I guess how long do these contracts usually run at this client?,12,15.8
LOG-014872,APP-02124,2025-02-12,candidate_message,candidate_facing,just waant to understand how stable this assignment is before I commit.,12,89.7
LOG-014873,APP-02125,2025-03-17,candidate_message,candidate_facing,"sounsd good, thank you!",4,11.8
LOG-014874,APP-02125,2025-03-18,recruiter_note,internal,"Routine pre-start confirmation call, no concerns.",6,5.2
LOG-014875,APP-02125,2025-03-22,candidate_message,candidate_facing,"Hi there, understood, appreciate it. Taalk son",7,6.4
LOG-014876,APP-02125,2025-03-28,recruiter_note,internal,"Routine pre-start confirmation call, no concerns.",6,6.3
LOG-014877,APP-02125,2025-03-30,recruiter_note,internal,Quikc note - candidate confirmed all onboarding steps complete.,9,9.5
LOG-014878,APP-02125,2025-04-04,recruiter_note,internal,"Quick note - standard check-in, no issues reported. Will check in again in a few days.",16,4.8
LOG-014879,APP-02125,2025-04-09,recruiter_note,internal,"Sandard check-in, no issues reported.",5,9.9
LOG-014880,APP-02125,2025-04-14,candidate_message,candidate_facing,"great, see you then. Appreciate it",6,4.4
LOG-014881,APP-02126,2024-06-19,candidate_message,candidate_facing,"don't have reliable transportation to that site every day, migt be an issue.",13,10.2
LOG-014882,APP-02126,2024-06-21,candidate_message,candidate_facing,"traffic to taht location is rough, still deciding if it's manageable.",11,44.3
LOG-014883,APP-02126,2024-06-25,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. Will follow up early next week.",12,76.3
LOG-014884,APP-02126,2024-06-26,recruiter_note,internal,"FYI, candidate raised commute/transportation concern, discussed options. Keeping an eye on this one.",13,40.1
LOG-014885,APP-02126,2024-06-30,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. Keeping an eye on this one.",12,66.5
LOG-014886,APP-02127,2024-09-02,recruiter_note,internal,Reconfirmed interest but tone was noticeably different than last call.,10,10.2
LOG-014887,APP-02127,2024-09-11,withdrawal_statement,candidate_facing,Atfer a lot of back and forth I'm going to stay at my current job.,15,3.9
LOG-014888,APP-02128,2024-11-16,recruiter_note,internal,"Candidate mentioned competing process, seems to be weighing both.",9,11.3
LOG-014889,APP-02128,2024-11-17,candidate_message,candidate_facing,"have another opportunity moving along too, trying to figure out timing.",11,42.8
LOG-014890,APP-02128,2024-12-04,candidate_message,candidate_facing,"Hi there, got some news on the other role I mentioned, still deciding.",13,67.9
LOG-014891,APP-02128,2024-12-04,candidate_message,candidate_facing,"I'm also in process with another company, wanted to be transparent about that.",13,8.8
LOG-014892,APP-02128,2024-12-12,candidate_message,candidate_facing,"I'm alos in process with another company, wanted to be transparent abot that.",13,48.9
LOG-014893,APP-02128,2024-12-19,recruiter_note,internal,"Candidate mentioned competing process, seesm to be weighing both. Keeping an eye on tis one.",15,49.4
LOG-014894,APP-02128,2025-01-04,recruiter_note,internal,"Candidate mentioned competing process, seems to be weighing both.",9,57.8
LOG-014895,APP-02128,2025-01-10,recruiter_note,internal,Asked directly about other offers - candidate confirmed one other active process.,12,84.1
LOG-014896,APP-02128,2025-01-11,candidate_message,candidate_facing,"have another opportunity moving along too, tryiing to figure out timing.",11,14.1
LOG-014897,APP-02128,2025-01-11,recruiter_note,internal,Asked directly about other offers - candidate confirmed one other active process. Will follow up early next week.,18,0.8
LOG-014898,APP-02129,2025-06-14,candidate_message,candidate_facing,"Hey, thought this was hybrid, want to make sure I understand the schedule.",13,4.2
LOG-014899,APP-02129,2025-06-15,candidate_message,candidate_facing,"wait, is thiis fully remote or do I need to come in sometimes? TY",14,9.1
LOG-014900,APP-02129,2025-06-18,recruiter_note,internal,"Clarified work arrangement with candidate, some confusion from job psting language. Will circle back if anything changes.",17,3.9
LOG-014901,APP-02129,2025-06-22,recruiter_note,internal,"Clarified work arrangement with candidate, some confusion from job posting language.",11,10.0
LOG-014902,APP-02129,2025-06-25,candidate_message,candidate_facing,can you clarify how many dys...,6,4.1
LOG-014903,APP-02129,2025-07-12,candidate_message,candidate_facing,"thught this was hybrid, want to make sure I understand the schedule.",12,7.9
LOG-014904,APP-02129,2025-07-14,candidate_message,candidate_facing,"wait, is this fully remote or do I need to come in sometimes?",13,5.3
LOG-014905,APP-02129,2025-07-24,candidate_message,candidate_facing,"thought this was hybrid, want to make sure I understand the schedule. Thanks!",13,3.1
LOG-014906,APP-02129,2025-07-26,candidate_message,candidate_facing,"thought this was hybrid, watn to make sure",8,4.0
LOG-014907,APP-02130,2024-04-15,recruiter_note,internal,"Start date moved again per client request, candidate updated. Will circle back if anything changes.",15,9.7
LOG-014908,APP-02130,2024-04-27,recruiter_note,internal,"Start date moved again per client request, candidate updated. Will circle back if anything changes.",15,3.3
LOG-014909,APP-02130,2024-04-29,candidate_message,candidate_facing,"ok, and is this the final date or could it move again? Appreciate it",14,4.2
LOG-014910,APP-02130,2024-05-12,recruiter_note,internal,Note: client requested start date be pushed. Notified candidate.,9,2.6
LOG-014911,APP-02130,2024-05-28,candidate_message,candidate_facing,"ok, and is this the final date or could it move again?",12,3.1
LOG-014912,APP-02131,2024-10-30,recruiter_note,internal,"Client background vendor running behind, expect another few days. Noted for the file.",13,2.9
LOG-014913,APP-02131,2024-11-03,recruiter_note,internal,"Background check stil processing, notified candidate of delay.",8,2.5
LOG-014914,APP-02131,2024-11-04,candidate_message,candidate_facing,"Hello, is the delay normal? getting a little anxious abot the timing.",12,6.0
LOG-014915,APP-02131,2024-11-16,candidate_message,candidate_facing,any upate on the background check?,6,8.7
LOG-014916,APP-02132,2025-01-22,candidate_message,candidate_facing,just want to plan accrodingly - is this start date firm this time? Appreciate it,15,1.6
LOG-014917,APP-02132,2025-01-23,candidate_message,candidate_facing,"Hi, ok, and is this the finaal date or could it move again?",13,4.9
LOG-014918,APP-02132,2025-01-28,recruiter_note,internal,Client requested start date be pushed. Notified candidate. Nothing further to add right now.,14,7.4
LOG-014919,APP-02132,2025-01-28,decline_statement,candidate_facing,"The date has moved too many times, I've had to commit elsewhere, sorry. Talk sono",15,5.9
LOG-014920,APP-02133,2024-10-13,recruiter_note,internal,"Candidate asked about contract length/conversion path, gave what info we have.",11,1.2
LOG-014921,APP-02133,2024-10-13,candidate_message,candidate_facing,I think how logn do these contracts usually run at this client? Best,13,9.3
LOG-014922,APP-02133,2024-10-17,candidate_message,candidate_facing,just want to understand how stalbe this assignment is beefore I commit.,12,4.8
LOG-014923,APP-02133,2024-10-22,candidate_message,candidate_facing,kind of how long do thsee contracts...,7,2.7
LOG-014924,APP-02133,2024-10-31,candidate_message,candidate_facing,I guess how long do tese contratcs usually run at tihs client? Best,13,5.7
LOG-014925,APP-02133,2024-11-01,recruiter_note,internal,"FYI, discussed typical assignment duration at this client with candidate. Noted for the file.",14,2.6
LOG-014926,APP-02133,2024-11-04,recruiter_note,internal,Discussed typical assignment duration at this client with candidate. Nothing further to add right now.,15,2.7
LOG-014927,APP-02133,2024-11-08,recruiter_note,internal,Discussed typical assignment duration at this client with candidate. Will check in again in a few days.,17,5.9
LOG-014928,APP-02133,2024-11-08,candidate_message,candidate_facing,"Good afternoon, just want to understand how stable this assignment is before I commit.",14,6.1
LOG-014929,APP-02133,2024-11-10,candidate_message,candidate_facing,"is this role likely to connvert to permanent, or stay contract long term?",13,6.6
LOG-014930,APP-02133,2024-11-15,candidate_message,candidate_facing,just want to understand how stable this assignment is before I commit. Thank you,14,7.3
LOG-014931,APP-02133,2024-11-20,candidate_message,candidate_facing,just want to understand how stable this assignment is beffore I commit.,12,7.3
LOG-014932,APP-02133,2024-11-21,candidate_message,candidate_facing,"Hi there, is thhis role likely to convert to permanent, or stay contract long term?",15,5.5
LOG-014933,APP-02134,2025-03-01,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options. No action needed at this time.",12,7.3
LOG-014934,APP-02134,2025-03-08,recruiter_note,internal,"Candidate raised commute/transportation concern, discussed options.",6,37.7
LOG-014935,APP-02134,2025-03-11,candidate_message,candidate_facing,"just realized the commute is loner than I thought, thinking it through. Thankks",13,91.3
LOG-014936,APP-02134,2025-03-12,recruiter_note,internal,"FYI, candidate raised commute/transportation concern, discussed options.",7,7.1
LOG-014937,APP-02134,2025-03-14,candidate_message,candidate_facing,"just raelized the commute is longer than I thought, thinking it through. Thank you",14,57.6
LOG-014938,APP-02134,2025-03-16,candidate_message,candidate_facing,"Hi there, just realized the commute is longer than I thought, thinking it through.",14,41.5
LOG-014939,APP-02134,2025-03-19,recruiter_note,internal,"Quick note - candidate raised commute/transportation concern, discussed options.",9,40.0
LOG-014940,APP-02134,2025-03-20,interview_note,internal,Post-interview check-in with candidate - they felt it went fine. Noted for the file.,14,31.6
LOG-014941,APP-02134,2025-03-21,candidate_message,candidate_facing,"don't have reliable transportation to thta sitte every day, might be an issue.",13,19.8
LOG-014942,APP-02134,2025-04-04,recruiter_note,internal,"Candidate raised commute/transportation concern, diiscussed options.",6,69.9
LOG-014943,APP-02134,2025-04-07,decline_statement,candidate_facing,"The commute ended up beeing too much, going to pass on this one. Appreciate it",15,70.1
LOG-014944,APP-02135,2024-11-04,candidate_message,candidate_facing,"Good afternoon, need to sort out some family logistics before I can lcok in a start date.",17,2.6
LOG-014945,APP-02135,2024-11-07,recruiter_note,internal,"Discussed candidate's family situation briefly, offered flexibility on start date. Nothing further to add right now.",16,58.7
LOG-014946,APP-02135,2024-11-09,candidate_message,candidate_facing,"personal situation at home, should know more soon.",8,62.3
LOG-014947,APP-02135,2024-11-11,candidate_message,candidate_facing,we're dealing with a relocation situation on...,7,37.2
LOG-014948,APP-02135,2024-11-15,candidate_message,candidate_facing,nede to sort out some family logistics befoore I can lock in a start date.,15,75.4
LOG-014949,APP-02135,2024-11-18,recruiter_note,internal,"Discussed candidate's family situation briefly, offered flexibility on start date.",10,68.7
LOG-014950,APP-02135,2024-11-23,candidate_message,candidate_facing,personal situation at...,3,40.8
LOG-014951,APP-02136,2024-06-08,recruiter_note,internal,"Update - standard check-in, no issues reported. Keeping an eye on this one.",13,10.1
LOG-014952,APP-02136,2024-06-16,recruiter_note,internal,"Standard check-in, no issues reported. No action needed at this time.",11,7.3
LOG-014953,APP-02137,2025-05-03,candidate_message,candidate_facing,"Hello, really looking forward to getting started, thaks for everything. Thanks!",11,5.5
LOG-014954,APP-02137,2025-05-13,interview_note,internal,"Client interview wrapped up, awaiting scorecard. No action needed at this time.",12,65.1
LOG-014955,APP-02137,2025-05-18,recruiter_note,internal,"Proactive check-in call, candiate remains hihly enggaed and positive. Keeping an eye on this one.",15,38.6
LOG-014956,APP-02137,2025-05-21,candidate_message,candidate_facing,"really looking forward to getting started, thanks for everything.",9,52.3
LOG-014957,APP-02137,2025-05-21,candidate_message,candidate_facing,"this has been a great process, thank you for all the updates. Appreciate it",14,1.5
LOG-014958,APP-02137,2025-05-22,recruiter_note,internal,"Weekly touchpoint completed, candidate expressed appreciation for communication. Will circle back if anything changes.",14,22.1
LOG-014959,APP-02137,2025-05-23,candidate_message,candidate_facing,"this has been a great process, thank you for all the updates. Thank you",14,28.8
LOG-014960,APP-02137,2025-05-24,candidate_message,candidate_facing,"really looking forrward to getting started, thanks for everything.",9,28.4
LOG-014961,APP-02137,2025-05-25,recruiter_note,internal,"Proactive check-in call, candidate remains highly engaged and positive. Keeping an eye on this one.",15,11.2
LOG-014962,APP-02137,2025-05-31,recruiter_note,internal,"Weekly touchpoint completed, candidate expressed appreciation for communication.",8,59.1
LOG-014963,APP-02137,2025-06-09,candidate_message,candidate_facing,"thaks so much for checking in, really appreciate how on top of this you've been!",15,79.1
LOG-014964,APP-02138,2024-05-24,recruiter_note,internal,"Standard check-in, no issues reported.",5,6.7
